osm_id,ktCO2,ktC,mean_cars
35867462,0.01,0.19,546.61
35867463,0.01,0.16,487.77
35867465,0.01,0.16,464.84
359256839,0,0.01,450.87
35948512,0.02,0.41,511.66
360153809,0.01,0.12,516.85
360643817,0,0.03,441.92
360643818,0,0.05,441.83
360677939,0.03,0.75,538.86
36071345,0.01,0.15,485.95
36072975,0.01,0.12,274.85
361209114,0.01,0.3,519.59
361846677,0.01,0.12,458.1
361919671,0,0.05,553.09
36192323,0.01,0.33,503.12
36192325,0.01,0.18,501.36
36193087,0.01,0.12,490.49
36193578,0,0.05,411.95
36194412,0.02,0.56,551.36
36198925,0.03,0.64,483.56
362324523,0,0.02,449.1
362335253,0,0,185.81
362478526,0,0.05,464.31
362478527,0,0.11,428.96
362479315,0.05,1.17,522.83
362479316,0,0.06,360.24
36259509,0.01,0.15,290.43
36259516,0,0.05,400.11
36259518,0.01,0.18,504.57
36259520,0,0.06,515.63
36260393,0,0.04,503.33
36337926,0.01,0.3,337.45
36337928,0,0.02,400.75
36338285,0,0.02,531.21
363443435,0,0.07,551.93
363443436,0.01,0.29,541.52
363443437,0,0.09,541.44
363553261,0,0.05,318.92
363554916,0.01,0.25,549.26
363555216,0.01,0.24,449.17
36381149,0,0.11,467.28
364193971,0,0.09,460.97
364468604,0,0.05,506.07
364588556,0,0.03,489.65
364590494,0.01,0.17,622.08
364590496,0.01,0.19,462.79
364942789,0,0,520.13
365017620,0,0.01,239.87
365018334,0,0.01,239.87
365020876,0,0.01,501.2
365020877,0,0.02,513.84
36509943,0,0.02,491.4
36513903,0,0.03,496.96
36515286,0.01,0.28,494.03
36516006,0.01,0.19,532.31
36516007,0,0.05,604.56
36517134,0.01,0.27,483.48
36517135,0.03,0.61,480.69
365734762,0.01,0.15,568.59
365734769,0.01,0.15,508.06
365829349,0.03,0.58,542.25
365895664,0,0.05,488.64
36663576,0.02,0.36,570.39
36689634,0,0.09,487.7
367216337,0,0.01,473.04
367216341,0,0.02,406.97
367355783,0,0.08,538.87
36737686,0.01,0.25,452.36
36737687,0.02,0.48,505.32
36738532,0.01,0.14,501.5
36738535,0.01,0.13,467.47
367389831,0.01,0.2,448.48
367689105,0,0.02,487.18
367793014,0,0.08,481.39
367793015,0,0.02,466.45
367799521,0.02,0.36,485.34
367801237,0,0.05,460.41
367885354,0.01,0.31,482.02
367885355,0,0.06,485.81
368209183,0,0.1,488.97
36821906,0,0.01,481.75
36828760,0.01,0.34,515.96
36844647,0,0.03,491.07
36892597,0.01,0.12,490.61
36920052,0,0.08,172.01
369223457,0,0.04,482.72
369223458,0,0.05,458.48
369223459,0,0.06,482.56
369223460,0,0.11,481.99
369223461,0,0.11,481.98
36939225,0.03,0.75,562.69
369401521,0,0.08,502.32
369436671,0,0.06,550.49
369443307,0,0.06,491.15
36954367,0.01,0.33,461.36
36954368,0.02,0.55,504.91
36954475,0.02,0.55,504.91
36957609,0.01,0.25,559.82
36991224,0,0.06,552.95
36992116,0,0.01,502.27
36992117,0,0.01,502.46
36993378,0.01,0.16,489.63
36993524,0.02,0.43,500.93
37009750,0.02,0.38,514.23
37012133,0.01,0.23,496.76
37012134,0.02,0.38,486.82
370179142,0,0.11,496.97
37022828,0,0.03,520.41
37031343,0.02,0.53,474.38
370359204,0,0.08,484.31
370361653,0.01,0.34,471.84
370361654,0,0.05,556.65
370361656,0,0.07,477.43
370361657,0,0.05,501.1
370361883,0,0.08,462.42
37036260,0.01,0.26,293.88
370405123,0.03,0.61,555.44
370584750,0.02,0.41,492.76
370590090,0,0.08,524.71
370590094,0.02,0.37,527.75
370590097,0.01,0.15,495.91
370590101,0.01,0.14,551.8
370608055,0,0.05,485.97
370609794,0,0.06,460.2
370609801,0,0.04,505.26
370617110,0,0.03,512.09
370617111,0,0.02,551.27
370617120,0,0.07,517.12
370617124,0,0.02,551.27
370648471,0,0.04,473.57
370648472,0,0.03,542.04
370648473,0,0.11,529.13
37075179,0,0.06,491.13
37077530,0.03,0.59,561.67
37077532,0.01,0.15,555.11
37077533,0.01,0.35,494.86
371175286,0.01,0.23,463.35
371374807,0,0.03,439.94
371374810,0,0.03,441.56
37142785,0,0.04,496.05
37142858,0.01,0.24,504.25
37143041,0.01,0.18,522.43
37143372,0,0.03,497.44
37143423,0,0.01,538.12
37143424,0.01,0.14,551.43
37143425,0.01,0.32,545.47
37143429,0.02,0.49,545.32
37143519,0.02,0.51,537.24
37143520,0,0.01,538.54
371668370,0,0.01,463.12
371668371,0,0.11,465.66
371671536,0,0.01,517.51
371817321,0.01,0.23,460.88
37184615,0,0.01,482.2
37184618,0,0.03,469.53
371851634,0.03,0.71,572.41
371851636,0.02,0.43,574.08
371852685,0.01,0.24,492.84
371853713,0.01,0.27,484.39
371927739,0.01,0.25,494.87
37226918,0,0.1,486.56
37226919,0.01,0.17,438.87
37226921,0.01,0.19,487.37
37226927,0,0.06,480.17
37226970,0,0.04,469.88
37226971,0,0.04,479.88
37280435,0,0.04,503.97
37280436,0.01,0.19,506.3
37280437,0,0.05,501.33
37280438,0.01,0.23,391.75
37287190,0.01,0.17,466.28
37287191,0.01,0.35,461.76
37287195,0,0.05,504.81
37287200,0,0.02,473.81
37289104,0,0.09,483.94
37289106,0,0.02,502.48
37289166,0,0.01,529.47
37290889,0.03,0.66,369.16
37291473,0.02,0.51,483.81
37291474,0.01,0.25,486.92
37291475,0.01,0.28,465.53
37292252,0,0.1,473.39
37292253,0.02,0.41,545.08
37294337,0,0.02,472.28
37294339,0,0.04,469.88
37294340,0,0.03,250.06
37294341,0,0.02,511.82
37304507,0,0.04,533.21
373071007,0,0.04,474.03
373150478,0,0.05,465.61
373175824,0,0.01,466.24
37342198,0.01,0.22,544.46
37342201,0.01,0.28,553.11
37342202,0.02,0.54,460.5
37342203,0,0.03,517.55
373625581,0.01,0.28,544.97
373803344,0.01,0.16,453.97
37384791,0.01,0.24,489.79
373996542,0,0.1,462.27
373996547,0,0.09,462.59
373996550,0,0.04,458.78
373996555,0,0.04,512.42
373996558,0.01,0.15,525.35
373996562,0,0.04,499.91
373996565,0,0.02,460.72
373996566,0,0.1,465.62
373996567,0,0.03,460.74
374098768,0,0.07,433.56
374098769,0,0.02,464.58
374152364,0.01,0.17,446.91
37426244,0,0.04,539.57
374339038,0.02,0.57,475.56
374344531,0.01,0.19,537.5
374344532,0,0.04,531.15
374344533,0,0.03,530.63
374344535,0.01,0.12,471.21
374344536,0,0.04,487.57
374344537,0,0.04,501.99
374344538,0,0.08,477.01
374344539,0,0.03,440.2
374344540,0.01,0.13,495.8
374344541,0,0.04,467.19
374344542,0,0.08,433.36
374425881,0,0.03,364.43
374434249,0.01,0.27,355.08
374595307,0,0.02,527.68
374595314,0,0.03,526.31
374621840,0,0.02,460.24
374621841,0,0.05,460.33
374621842,0.01,0.13,465.73
374621843,0,0.03,216.32
374621844,0,0.06,606.82
374621845,0,0.07,544.73
374734383,0,0.04,464.8
374734384,0.01,0.18,471.83
374734385,0,0.06,467.39
374734389,0,0.08,466.99
374829360,0,0.06,488.13
374829362,0,0.05,509.49
374829365,0,0.04,489.9
37499145,0.02,0.46,456.86
375097962,0,0.11,449.06
375097963,0,0.03,440.35
375097964,0,0.02,438.36
375097966,0,0.09,442.95
375097967,0,0.01,436.84
375097968,0,0.02,463.14
375097969,0,0.02,470.2
375097970,0,0.03,446.66
375097971,0,0.04,491.95
375097972,0,0.07,442.83
375097973,0,0.07,462.21
375097974,0,0.06,442.7
375097975,0.01,0.16,465.36
375097976,0,0.03,436.91
375097977,0,0.09,442.26
375097980,0,0.05,449.38
375097982,0,0.06,468.64
375097989,0,0.05,441.18
375097991,0,0.02,438.66
375097992,0,0.09,521.75
375097993,0,0.07,523.52
375209344,0,0.01,440.71
375209345,0.01,0.12,431.74
375311154,0.01,0.13,225.38
375311155,0,0.07,455.46
375311156,0,0.08,382.98
375311157,0,0.06,471.46
375312062,0,0.09,460.72
375312063,0,0.02,335.8
37535100,0.01,0.24,608.67
37535101,0,0.08,546.52
37535145,0,0.07,562.11
37535146,0,0.03,472.7
37535279,0,0.03,471.68
37535686,0,0.03,472.16
37535868,0,0.06,543.56
37538145,0.01,0.23,480.31
37538146,0.02,0.5,501.46
37538588,0,0.05,514.68
37540945,0,0.02,458.09
37540946,0,0.06,474.97
37540947,0,0.01,457.79
37540949,0,0.02,482.41
37541417,0,0.06,465.11
37555092,0,0.05,541.05
37555146,0.02,0.41,535.58
375577597,0,0.08,546.6
375685718,0,0.06,537.33
375716434,0.01,0.17,496.26
375759511,0,0.01,370.74
37585559,0,0.01,531.57
37585560,0.03,0.59,545.63
375861843,0,0.04,452.91
375861844,0,0.04,456.23
375861846,0,0.01,546.43
375861848,0,0.03,477.38
375861849,0,0.03,477.41
375861850,0,0.06,485.69
375870829,0,0.04,470.65
375930756,0.03,0.63,462.16
375958862,0,0.02,483.7
375958863,0.01,0.22,475.71
375991056,0.01,0.26,483.41
375991057,0,0.01,475.41
375991058,0,0.02,455.72
375991059,0,0.03,455.7
375991060,0,0.02,447.14
375991061,0.01,0.12,519.6
375991062,0,0.03,505.84
376039458,0.01,0.13,133.42
37609020,0,0.02,433.84
37609021,0.01,0.14,487.68
37609023,0,0.08,488.05
376269499,0,0.02,504.23
376269500,0,0.04,504.47
376269502,0,0.04,503.65
376269503,0,0.06,507.48
376269505,0,0.08,468.11
376269506,0.02,0.4,485.4
376269518,0,0.02,500.14
37633350,0,0.02,522.33
37633352,0,0.06,493.17
37638502,0.01,0.22,543.36
37638503,0.08,1.8,524.66
37638662,0,0.03,544.51
376421806,0.01,0.27,189.43
376545734,0,0.04,482.2
376545735,0.01,0.13,486.56
376720435,0.01,0.17,485.54
376720436,0.01,0.15,482.48
376720437,0.02,0.49,471.5
376720438,0,0.03,495.65
376720439,0,0.02,534.32
376720440,0,0.05,484.66
376720441,0.01,0.13,483.12
376720442,0,0.05,534.2
376720443,0,0.05,536.3
376720444,0,0.04,509.25
376720445,0,0.02,519.9
376720446,0,0.08,532.75
376720447,0.01,0.21,539.28
376720450,0,0.03,532.69
376730204,0.02,0.46,553.06
376730209,0,0.07,491.02
376730210,0,0.07,483.29
376730212,0,0.1,542.83
376980963,0,0.1,552.81
377173332,0,0.01,471.19
377173333,0,0.02,534.17
377173336,0.01,0.2,546.81
377173337,0,0.02,483.54
377173338,0.01,0.13,502.01
377173339,0,0.07,482.04
377388186,0,0.1,489.44
377388187,0,0.08,483.15
377388188,0.01,0.14,456.25
377388189,0,0.09,458.33
37740223,0,0.04,497.21
37740224,0,0.02,475.96
377570201,0.01,0.16,506.48
377570552,0,0.02,536.8
377570836,0,0.05,551.27
377570837,0,0.02,546.83
37760786,0.05,1.07,530.14
377644573,0,0.02,499.3
377644574,0,0.01,464.73
377644577,0,0.04,453.41
377644578,0,0.01,457.36
377644579,0,0.02,461.45
377644580,0,0.06,484.98
377644581,0,0.03,474.04
377644582,0,0.02,438.8
377644583,0,0.09,460.86
377644584,0.01,0.12,476.76
377644585,0,0.06,463.26
377644586,0,0.03,438.31
377644587,0.01,0.16,461.96
37764670,0.01,0.24,480.47
37770623,0.02,0.52,528.28
37770624,0.01,0.33,439.43
377739461,0,0.06,465.78
377739463,0,0.04,438.76
377739464,0,0.07,436.32
377739465,0,0.06,474.7
377739466,0,0.07,437.23
377739467,0,0.07,477.95
377739468,0,0.06,511.29
377739469,0,0,171
377739470,0.02,0.43,473.82
377739471,0.01,0.31,477.06
377739472,0.01,0.3,473.77
37774389,0.01,0.25,531.33
37774392,0.01,0.33,537.95
37774395,0,0.02,531.82
37776026,0,0.02,455.26
37776027,0,0.02,455.38
377862704,0,0.03,408.01
377862710,0.02,0.53,483.44
377862711,0,0.03,493.49
37788967,0.02,0.47,541.05
37789143,0.01,0.26,370.65
377968517,0,0.03,486.68
377994688,0,0.02,494.15
377994689,0,0.02,138.66
37803023,0.01,0.13,461.2
37815458,0.01,0.13,491.02
37815463,0.01,0.12,558.91
378178049,0.01,0.31,554.51
378178059,0,0.08,548.38
378178060,0,0.06,551.56
378178061,0,0.07,551.4
378178063,0.01,0.34,547.85
37825300,0,0.11,570.53
37827489,0,0.02,551.62
378288280,0.01,0.25,351.89
378331292,0,0.02,482.1
378331294,0,0.01,632.81
37837030,0.01,0.12,486.46
37837031,0,0.11,549.31
37849738,0.01,0.14,541.36
37850032,0.02,0.4,541
37850319,0,0.05,523.41
37850405,0,0.08,460.72
37850714,0,0.01,366.66
37850761,0,0.11,492.31
37850767,0.01,0.12,490.91
37850991,0,0.01,544.2
37851003,0,0.1,546.48
37853468,0.01,0.16,501.57
37853469,0,0.07,492.19
37861384,0,0.02,541.07
37861386,0,0.07,511.67
37878080,0,0.05,486.99
37882075,0.01,0.12,459.77
378939388,0.01,0.12,520.82
378949092,0,0.06,545.23
378949093,0,0.05,521.39
378949094,0.01,0.13,509.81
37906671,0.01,0.14,574.93
37906673,0.01,0.17,553.24
37906674,0.01,0.27,497.32
37910144,0,0.01,509.71
37910148,0,0.05,453.8
37910150,0,0.03,490.78
37910331,0,0.03,469.83
37910332,0.06,1.34,549.68
37910336,0.04,1.01,492.56
37911426,0,0.03,462.94
379156875,0,0.1,460.99
37933094,0,0.08,520.58
379352063,0,0.03,476.28
379352064,0,0.02,472.3
379352065,0,0.02,476.11
379352066,0,0.03,472.17
379506035,0,0.1,548.41
379523201,0,0.02,536.19
379523202,0,0.05,539.26
37953847,0.01,0.15,384.82
37958934,0,0.03,499.26
37958936,0.02,0.37,446.51
37958937,0,0.04,442.02
379895552,0.02,0.4,516.91
37995740,0,0.06,475.72
37995742,0.01,0.18,430.13
379986568,0,0.09,505.1
379986569,0.01,0.32,539.03
379986570,0.01,0.19,457.76
379986571,0.01,0.13,465.19
379986573,0,0.1,481.25
379986574,0,0.1,481.25
37999255,0,0.01,565.4
380162926,0,0.02,489.08
380162927,0,0.02,492.06
380356104,0.01,0.17,463.64
380356105,0,0.03,460.7
380356106,0,0.02,459.76
380356149,0,0.03,462.28
380356151,0.01,0.17,465.43
380356154,0,0.02,491.82
380356155,0,0.05,493.18
380356156,0,0.05,465.16
380361908,0,0.02,475.89
380451752,0,0.07,357.16
38046692,0,0.02,488.38
38046693,0,0.01,455.75
38082622,0,0.05,457.59
38082623,0,0.01,460.95
38082624,0.01,0.21,491.78
38082625,0,0.01,457.09
38082626,0,0.08,456.72
38084507,0.01,0.17,354.36
38084769,0,0.01,511.9
380897897,0.01,0.16,467.18
381235978,0,0.03,331
381235979,0,0.03,333.83
381235980,0,0.05,451.42
381497908,0.01,0.2,501.72
381497910,0,0.02,607.5
381497911,0,0.02,552.96
381497912,0,0.02,647.02
381497915,0,0.02,567.36
381497916,0,0.07,533.55
381497917,0,0.05,626.76
381497919,0,0.04,545.14
381569873,0.04,1,509.95
38162306,0,0.01,483.84
38162703,0,0.01,508.11
381816896,0,0.01,488.61
381816897,0,0.06,492.41
381816899,0,0.06,465.6
381816900,0,0.09,487.14
381816939,0.01,0.14,443.35
381816944,0,0.02,460.59
381816947,0,0.05,462.08
381816956,0,0.06,491.16
381816958,0,0.05,487.47
381816959,0,0.07,492.4
381816960,0,0.05,486.75
381816961,0,0.06,492.49
38197966,0,0.08,465.39
38198021,0,0.03,488.49
38198022,0.01,0.25,546.75
38198840,0,0.09,446.64
38204647,0,0.02,456.53
38207292,0,0.02,508.57
382268843,0,0.05,569.12
382268844,0,0.05,552.19
382269754,0,0,405.76
382412792,0,0.03,437.74
382433907,0,0.02,470.94
382433908,0,0.07,471.2
38245747,0,0.11,489.04
382497310,0,0.05,571.51
382647881,0,0.04,465.42
382647882,0,0.01,528.62
382712243,0,0.02,484.2
382712244,0,0.01,484.05
38279334,0.02,0.46,598.52
38282310,0,0.01,461.09
38282494,0.02,0.57,423.08
383023444,0,0.02,543.08
383023447,0,0.06,552.85
383023451,0,0.04,551.92
38323309,0.01,0.16,465.24
38323310,0,0.07,476.73
383344152,0.01,0.13,358.32
38344445,0.01,0.22,484.54
38344446,0,0.06,483.45
383557654,0,0.07,542.96
38358261,0,0.01,480.49
383776476,0.01,0.25,490.84
383987239,0.07,1.51,562.02
383987240,0.05,1.07,540.28
383987241,0.01,0.16,568.53
384136087,0,0.1,550.8
384136088,0,0.1,546.15
384136808,0.01,0.15,548.23
38416189,0.01,0.21,543.86
38416377,0,0.06,528.86
384222461,0,0.11,547.02
384222462,0,0.07,549.12
384908796,0,0.01,534.57
384930379,0,0.03,472.76
384930380,0,0.04,463.9
385026153,0,0.06,537.82
385026156,0,0.01,531.99
38505062,0,0.07,464.15
38505519,0,0.01,482.41
385126058,0,0.07,485.12
38523780,0.01,0.25,542.6
385402821,0,0.02,489.04
385627957,0,0.1,467.57
385627958,0.01,0.12,470.1
385627959,0,0.07,172.99
385627960,0,0.05,443.66
385704147,0,0.04,504.71
385888165,0.01,0.17,477.98
385888166,0.01,0.27,462.54
38596495,0,0.03,533.1
38596498,0,0.02,438.65
38596499,0,0.02,452.24
38596500,0,0.04,493.55
38596501,0,0.02,488.83
385969246,0,0.06,495.74
385969248,0,0.03,510.68
385969254,0,0.07,467.06
385969257,0,0.05,532.89
385969258,0,0.07,540.8
386199333,0,0.03,463.15
386249195,0,0.04,508.36
386249196,0,0.03,511.29
386249198,0,0.01,481.03
386249201,0,0.04,339.74
386249204,0,0.01,527.81
386460942,0,0.01,522.92
386460943,0,0.02,502.46
386460947,0,0.02,356.87
386460952,0,0.08,532.76
386592861,0,0.08,478.59
386592868,0,0.07,502.7
386592869,0,0.08,467.42
386659464,0,0.08,547.29
386825202,0.01,0.12,486.25
38702925,0,0.01,545.8
38703162,0,0.05,573.21
38703163,0,0.02,570.08
38717010,0,0.04,499.63
38717011,0,0.09,535.4
38717012,0,0.03,499.88
38717013,0,0.1,551.31
38717979,0,0.01,411.87
387211428,0,0.03,466.11
387211429,0.01,0.15,514.56
387211430,0.01,0.16,497.78
387211431,0.01,0.15,496.11
387211432,0.01,0.19,530.35
387211433,0.01,0.14,497.47
387211455,0,0.02,462.12
387211456,0,0.03,584.09
38725490,0.01,0.23,544.26
387290326,0,0.01,491.06
387450576,0,0.04,433.05
387454340,0,0.04,459.18
387454341,0,0.05,522.68
387454361,0,0.02,458.4
38747943,0,0.01,500.97
38747944,0.03,0.7,498.55
387515183,0.01,0.32,482.66
387515184,0,0.1,487.85
38763328,0,0.02,502.21
38763678,0.01,0.23,462.8
387676295,0,0.08,487.15
387728528,0,0.02,486.43
387754450,0,0,501.94
387754451,0,0.03,496.05
387892378,0,0.03,484.91
387921527,0.01,0.15,502.72
388141564,0,0.04,485.62
388141565,0,0.08,466.39
388141566,0.01,0.25,355.01
388142802,0,0.06,379.78
388146556,0,0.03,374.85
388149835,0,0.02,517.16
388188274,0,0.11,479.63
388188275,0,0.11,459.81
388596932,0.01,0.26,465.59
389101365,0.01,0.17,496.37
38912785,0,0.03,494.81
38915290,0.01,0.13,466.71
389190870,0,0.04,545.58
389190882,0,0.05,628.15
389400704,0,0.07,462.22
389530551,0.01,0.24,495.36
389530553,0,0.01,503.63
389705411,0,0.04,464.88
389705415,0,0.06,468.04
390191688,0,0.01,320.99
390191690,0.01,0.12,523.72
390191692,0,0.01,369.19
390191694,0,0.07,523.78
390191696,0,0.05,523.59
390191698,0,0.05,523.59
390191701,0,0.07,523.78
390191702,0.01,0.12,523.72
390271450,0,0.01,442.42
390614076,0,0.06,513.67
391407782,0,0.03,441.59
391407784,0,0.05,529.06
391407785,0,0.06,485.76
391473705,0.01,0.16,489.1
391493945,0,0.08,557.19
391493946,0,0.03,467.14
391493947,0,0.03,549.18
391493948,0,0.03,467.58
391493949,0,0.03,549.22
391493950,0,0.03,556.04
391493951,0,0.05,492.13
391493952,0,0.07,548.21
391493953,0,0.07,457.93
391493954,0,0.09,521.18
391493955,0,0.06,465.21
391493956,0,0.02,485.78
391493957,0,0.04,485.67
391733722,0,0.03,338.02
391733735,0,0.01,331.16
391733742,0,0.03,333.9
391866690,0,0.11,491.09
391889970,0,0.01,375.55
391889971,0,0.02,320.34
391889972,0,0.02,463.28
391889973,0,0.02,381
392721532,0,0.05,468.9
392724608,0,0.04,464.12
392726572,0,0.05,506.72
392731347,0,0.06,349.16
392748963,0,0.04,331.59
39300862,0,0.08,657.59
39350082,0,0.06,488.41
39350083,0,0.05,460.62
39351127,0,0.04,553.63
39351129,0,0.1,491.26
39351130,0,0.07,464.76
39351633,0,0.11,542.18
39352164,0.02,0.4,503.11
393549635,0.01,0.19,248.02
393580390,0,0.02,509.82
393582023,0,0.03,505.36
39358681,0,0.1,501.85
39374890,0,0.03,453.58
393907649,0.01,0.28,498.63
393918270,0.01,0.15,462.52
394231928,0,0.05,465.12
394294300,0,0.05,457.48
394294301,0,0.08,361.56
394353788,0.06,1.31,614.41
394366520,0,0.06,502.87
394366521,0,0.07,502.62
39468707,0.01,0.34,548.61
39469709,0.01,0.31,506
39469713,0.01,0.21,509.48
39470012,0,0.02,452.79
39473861,0,0.1,525.06
39473864,0.01,0.26,535.32
39483597,0.01,0.16,452.88
39487919,0,0.05,544.27
39487921,0,0.06,548.12
39490173,0.03,0.72,527.97
39490176,0,0.11,182.09
39492180,0.02,0.37,444.8
39492181,0,0.01,435.31
39492188,0,0.02,521.69
39496179,0.02,0.39,504.18
39496182,0,0.02,540.99
39496187,0.02,0.49,484.1
39496188,0,0.02,547.34
39496189,0,0.03,479.78
39496190,0,0.02,547.42
395031542,0.01,0.26,515.35
395077041,0,0.06,488.98
395497859,0,0.05,533.13
395564713,0,0.08,517.29
395950283,0,0.03,497.44
395950284,0,0.03,497.47
39603222,0.03,0.79,506.44
396084763,0,0.01,364.12
396084764,0,0.01,468.12
396207472,0,0.06,543.08
396350568,0,0.02,457.23
396350574,0,0.02,496.13
396439796,0,0.04,504.76
396510819,0,0.02,489.48
396510820,0,0.02,491.82
396518419,0,0.03,481.97
396518422,0,0.05,483.57
396665776,0,0.03,474.57
396879568,0,0.04,506.02
396879570,0,0.02,506.77
396911288,0,0.08,466.1
39701607,0,0.03,529.19
397052773,0,0.02,454.43
397052774,0,0.06,325.53
397052779,0,0.07,449.27
397205506,0,0.02,437.09
397205507,0,0.06,492.94
397206473,0,0.03,446.49
397269779,0,0.05,472.98
397624119,0.01,0.18,482.03
39775787,0.01,0.12,541.14
397815969,0,0.04,546.33
397815972,0,0.02,530.09
397859383,0,0.09,470.48
397859392,0,0.04,452.75
398043246,0,0.04,464.78
39839079,0.01,0.23,481.78
39839435,0,0.06,553.61
39839436,0,0.08,554.69
39839437,0,0.11,400.05
39839438,0,0.02,507.06
39839672,0,0.04,480.03
398499663,0,0.03,460.06
398618993,0,0.05,336.11
398618994,0,0.06,363.59
398767400,0.02,0.36,496.27
398767407,0,0.01,500.74
398767414,0,0.05,499.48
399095630,0,0.06,545.81
399095631,0.01,0.16,542.54
39965120,0.02,0.48,482.2
39965422,0,0.1,241.74
39965423,0,0.02,471.41
39965424,0.01,0.23,484.1
39965425,0,0.04,533.27
39965637,0,0.08,448.89
39965639,0,0.09,462.65
39965640,0.01,0.28,463.91
39969574,0.01,0.14,314.11
39974088,0,0.02,488.38
39981760,0.01,0.23,240.61
39981766,0,0.09,540.42
39982803,0,0.07,488.48
39982805,0,0.04,359.71
39982806,0,0.03,363.08
400071815,0.01,0.31,460.71
400071816,0,0.02,490.47
400071817,0,0.09,495.18
400073845,0.01,0.18,531.04
400074834,0,0.07,483.83
400074835,0,0.06,486.33
400074836,0,0.06,483.81
400074837,0,0.01,478.2
400074838,0,0.1,499.32
400581009,0.01,0.18,499.64
400581012,0,0.04,480.1
400740365,0,0.03,467.31
400740366,0,0,470.47
400740367,0,0.04,494.38
40110825,0.01,0.14,503.66
401450598,0,0.02,471.84
40152316,0,0.01,470.18
40152319,0,0.01,480.82
40152321,0,0.02,475.66
40152322,0.01,0.23,465.3
40152325,0,0.03,537.64
40155254,0.01,0.24,486.91
40155255,0.01,0.13,212.82
40155256,0.03,0.61,531.69
40155258,0,0.02,481.06
40155259,0.02,0.46,466.42
40155261,0,0.01,507.23
40155262,0.02,0.49,545.38
40155268,0,0.03,486.74
40155269,0,0.01,461.86
40155270,0.02,0.37,450.05
40158590,0.02,0.39,460.9
40158591,0.01,0.35,540.33
40158592,0.01,0.28,483.63
40158593,0,0.02,456.45
40158595,0,0.03,464.72
40158596,0.01,0.27,442.2
40158597,0.01,0.28,439.83
40185278,0.01,0.18,457.58
40191596,0.01,0.24,530.55
40191597,0,0.09,524.17
40191598,0.01,0.19,578.7
40191600,0,0.05,375.09
40191602,0,0.02,639.78
40191605,0.01,0.3,482.01
40191606,0,0.08,451.9
40191607,0.03,0.67,492.9
40191608,0,0.02,463.7
40191757,0,0.02,481.9
40193018,0.02,0.42,490.85
40193019,0,0.04,485.11
40232717,0.02,0.35,545.53
40267298,0.01,0.19,505.73
40267307,0,0.02,458.94
40267308,0.01,0.14,554.06
40267309,0,0.04,504.18
40267310,0,0.07,530.2
40267311,0,0.04,528.51
40337452,0.02,0.57,483.68
40343634,0,0.09,498.09
40343635,0.01,0.3,490.61
403538423,0.01,0.13,484.76
403538428,0,0.05,479.99
403538432,0,0.02,478.75
404402497,0,0.06,481.31
404402498,0,0.06,481.31
404402499,0,0.02,464.62
40451056,0,0.04,493.59
40451057,0.01,0.25,189.43
40451058,0.02,0.48,464.54
4045243,0,0.1,443.76
404565173,0,0.05,536.83
404565176,0,0.07,576.55
404565187,0.02,0.36,460.31
404565192,0,0.02,499.16
404565195,0,0.1,499.25
4045656,0.02,0.37,482.55
404580759,0.01,0.12,546.16
404580760,0,0.01,405.68
404580761,0,0.05,370.5
404580762,0,0.01,408.38
404580763,0,0.06,541.31
404580764,0,0.11,504.36
404580765,0,0.01,408.23
404580766,0,0.04,377.53
